par1,par2,par3,par4,par5,par6,par7,par8,par9,weather
32,1,6357.0,67,2,14213.0,122,4,151174.0,4
32,1,3605.0,60,2,9407.0,117,4,101771.0,4
32,1,3653.0,56,2,4990.0,117,4,90175.0,4
32,1,4736.0,59,2,4739.0,114,4,93772.0,4
32,1,3948.0,61,2,4541.0,119,4,95363.0,4
33,1,4274.0,74,2,8539.0,108,4,83418.0,4
32,1,4612.0,68,2,9013.0,112,4,69837.0,4
32,1,4742.0,62,2,17354.0,116,4,95558.0,4
32,1,4217.0,61,2,15206.0,116,4,90804.0,4
33,1,5363.0,61,2,13929.0,116,4,121002.0,4
33,1,5307.0,61,2,14083.0,117,4,121680.0,4
33,1,5377.0,61,2,14255.0,117,4,120492.0,4
33,1,5391.0,61,2,14156.0,117,4,119469.0,4
33,1,5514.0,61,2,14287.0,117,4,118557.0,4
33,1,5721.0,61,2,14153.0,117,4,118517.0,4
33,1,5968.0,61,2,14264.0,117,4,118521.0,4
33,1,6092.0,61,2,14205.0,117,4,118530.0,4
33,1,6034.0,61,2,14313.0,117,4,118405.0,4
33,1,5958.0,61,2,14710.0,117,4,116278.0,4
32,1,5625.0,61,2,15026.0,117,4,116564.0,4
33,1,5173.0,61,2,14549.0,118,4,118136.0,4
33,1,5567.0,61,2,14361.0,117,4,118280.0,4
33,1,6228.0,61,2,14264.0,117,4,117539.0,4
34,1,5433.0,61,2,13580.0,117,4,57447.0,4
33,1,6430.0,61,2,5976.0,116,4,77411.0,4
33,1,8096.0,58,2,7079.0,121,4,94240.0,4
34,1,7485.0,57,2,5391.0,117,4,99651.0,4
34,1,11157.0,55,2,3767.0,122,4,90826.0,4
36,1,11874.0,55,2,5455.0,121,4,100662.0,4
37,1,14624.0,56,2,4798.0,120,4,108114.0,4
36,1,17982.0,60,2,6301.0,113,4,100899.0,4
35,1,16608.0,64,2,10757.0,110,4,92860.0,4
33,1,9582.0,82,2,13481.0,103,4,68131.0,4
35,1,3543.0,92,2,11544.0,102,4,70532.0,4
33,1,4809.0,70,2,11938.0,103,4,84303.0,4
33,1,5199.0,76,2,10988.0,105,4,60363.0,4
32,1,5411.0,64,2,8278.0,109,4,83270.0,4
33,1,4590.0,73,2,14954.0,110,4,88190.0,4
33,1,4441.0,73,2,7485.0,107,4,58285.0,4
34,1,6412.0,78,2,13825.0,110,4,90280.0,4
38,1,11985.0,58,2,10657.0,118,4,128746.0,4
36,1,7594.0,70,2,8736.0,108,4,82294.0,4
34,1,3891.0,79,2,17158.0,104,4,92945.0,4
32,1,4770.0,92,2,13021.0,98,4,81291.0,4
32,1,5302.0,81,2,14856.0,101,4,73495.0,4
35,1,4706.0,80,2,14930.0,110,4,108167.0,4
34,1,5076.0,74,2,11795.0,110,4,93985.0,4
33,1,5612.0,93,2,13824.0,98,4,91417.0,4
33,1,6958.0,91,2,12818.0,98,4,95588.0,4
33,1,4965.0,87,2,13608.0,98,4,87043.0,4
34,1,4915.0,88,2,10240.0,107,4,133546.0,4
33,1,5121.0,80,2,9594.0,104,4,93677.0,4
36,1,4974.0,82,2,8261.0,106,4,65484.0,4
36,1,3800.0,72,2,6309.0,114,4,126212.0,4
36,1,3368.0,75,2,7434.0,111,4,73106.0,4
36,1,3708.0,69,2,10342.0,114,4,100198.0,4
39,1,5272.0,61,2,8442.0,120,5,148709.0,4
39,1,7486.0,60,2,9898.0,116,4,106406.0,4
40,1,8297.0,56,2,4656.0,120,4,110185.0,4
37,1,3914.0,66,2,5394.0,117,4,47032.0,4
37,1,3567.0,66,2,4991.0,120,4,83624.0,4
37,1,8768.0,60,2,5533.0,119,4,70314.0,4
37,1,6267.0,57,2,6393.0,121,4,99559.0,4
36,1,4326.0,54,2,6581.0,123,4,121850.0,4
35,1,5638.0,57,2,9119.0,119,4,114673.0,4
35,1,4362.0,59,2,12012.0,119,5,144065.0,4
33,1,4484.0,65,2,11599.0,113,4,55762.0,4
35,1,5116.0,58,2,8396.0,120,4,95592.0,4
35,1,5259.0,60,2,9066.0,120,4,87048.0,4
35,1,5341.0,57,2,10090.0,123,4,112551.0,4
34,1,5871.0,57,2,8843.0,124,4,99020.0,4
35,1,7524.0,56,2,10035.0,123,5,146823.0,4
37,1,7214.0,55,2,7952.0,127,4,120048.0,4
38,1,8699.0,54,2,5685.0,125,4,76596.0,4
38,1,7423.0,56,2,7763.0,124,4,114142.0,4
38,1,7484.0,54,2,7086.0,127,4,131274.0,4
38,1,7248.0,54,2,7075.0,127,4,131770.0,4
38,1,7102.0,54,2,7212.0,127,4,131336.0,4
38,1,7001.0,54,2,7117.0,127,4,130908.0,4
38,1,6943.0,54,2,7119.0,127,4,130671.0,4
38,1,6870.0,54,2,7042.0,127,4,130760.0,4
38,1,6743.0,54,2,7149.0,127,4,130683.0,4
38,1,6646.0,54,2,7152.0,127,4,131095.0,4
38,1,6400.0,54,2,6982.0,127,4,127984.0,4
37,1,6576.0,55,2,8171.0,123,4,79013.0,4
38,1,7012.0,59,2,7809.0,123,4,94149.0,4
37,1,7139.0,59,2,11580.0,126,4,114210.0,4
40,1,8346.0,55,2,6926.0,131,5,157904.0,4
38,1,9977.0,54,2,7739.0,127,4,135191.0,4
38,1,11530.0,56,2,11865.0,127,4,125742.0,4
38,1,13237.0,55,2,12235.0,127,4,122797.0,4
38,1,13935.0,60,2,13006.0,123,4,90966.0,4
37,1,14500.0,61,2,10862.0,124,4,103108.0,4
39,1,16711.0,57,2,11208.0,124,4,127350.0,4
40,1,21290.0,59,2,9963.0,121,4,117317.0,4
39,1,15961.0,63,2,6296.0,119,4,87484.0,4
36,1,9312.0,65,2,5354.0,118,4,134632.0,4
36,1,11679.0,66,2,7256.0,116,5,148785.0,4
36,1,14884.0,64,2,4422.0,113,4,93267.0,4
34,1,17536.0,79,2,2769.0,99,4,68180.0,4
35,1,15295.0,74,2,6576.0,105,5,153084.0,4
35,1,9412.0,73,2,12200.0,112,4,104205.0,4
35,1,9590.0,79,2,12911.0,107,4,110550.0,4
35,1,10055.0,77,2,9986.0,107,4,88542.0,4
33,1,9495.0,83,2,11177.0,103,4,90009.0,4
35,1,9626.0,88,2,9398.0,107,4,126114.0,4
36,1,11068.0,69,2,9939.0,113,4,118445.0,4
38,1,19131.0,53,2,10887.0,124,5,182418.0,4
37,1,16608.0,61,2,13022.0,117,4,102858.0,4
34,1,8155.0,74,2,11898.0,109,4,77066.0,4
33,1,8140.0,85,2,10478.0,107,4,112319.0,4
34,1,8022.0,74,2,9333.0,112,4,128240.0,4
34,1,7560.0,83,2,7963.0,106,4,60998.0,4
34,1,8469.0,81,2,11286.0,106,4,72428.0,4
33,1,8478.0,74,2,11575.0,108,4,122778.0,4
33,1,8399.0,76,2,14206.0,107,4,99394.0,4
33,1,7880.0,81,2,15654.0,104,4,75015.0,4
33,1,5890.0,80,2,8131.0,102,4,71020.0,4
35,1,6844.0,81,2,5278.0,109,4,91298.0,4
35,1,8712.0,77,2,7530.0,106,4,76169.0,4
37,1,12405.0,69,2,7511.0,113,4,90536.0,4
37,1,14996.0,61,2,6518.0,116,4,109631.0,4
39,1,20146.0,58,2,9598.0,120,4,153673.0,4
39,1,17464.0,61,2,7225.0,115,4,119387.0,4
36,1,9448.0,61,2,7369.0,115,4,102862.0,4
32,1,1282.0,62,2,6719.0,115,4,66828.0,4
31,1,89.0,63,2,6058.0,117,4,87668.0,4
30,1,421.0,64,2,9088.0,114,4,116227.0,4
30,1,507.0,66,2,14844.0,117,4,107806.0,4
30,1,466.0,67,2,11037.0,114,4,76691.0,4
30,1,463.0,66,2,7929.0,113,4,84715.0,4
30,1,614.0,64,2,8015.0,116,4,127773.0,4
30,1,545.0,64,2,8430.0,117,4,126466.0,4
30,1,513.0,65,2,8938.0,116,4,124432.0,4
30,1,502.0,64,2,8408.0,117,4,126252.0,4
30,1,486.0,64,2,8476.0,117,4,126323.0,4
30,1,488.0,64,2,8407.0,117,4,127062.0,4
30,1,556.0,64,2,8442.0,117,4,127316.0,4
30,1,685.0,65,2,8534.0,117,4,125464.0,4
30,1,516.0,64,2,8544.0,117,4,125793.0,4
30,1,445.0,65,2,8520.0,117,4,125721.0,4
30,1,528.0,68,2,9011.0,116,4,125262.0,4
30,1,439.0,64,2,8413.0,117,4,126670.0,4
30,1,475.0,64,2,8155.0,117,4,125927.0,4
31,1,477.0,64,2,5581.0,115,4,77743.0,4
30,1,75.0,62,2,4541.0,116,4,86174.0,4
29,1,115.0,57,2,3920.0,122,4,152479.0,4
30,1,1618.0,62,2,7806.0,110,4,87210.0,4
31,1,1658.0,65,2,10492.0,108,4,83538.0,4
32,1,1872.0,62,2,10009.0,115,4,79241.0,4
32,1,1907.0,60,2,4281.0,118,4,87321.0,4
31,1,2498.0,68,2,14540.0,111,4,66834.0,4
32,1,3811.0,68,2,20657.0,110,4,57614.0,4
35,1,7174.0,65,2,11628.0,115,4,85862.0,4
38,1,9274.0,57,2,10361.0,119,4,112099.0,4
38,1,9393.0,56,2,9950.0,117,4,108185.0,4
38,1,10133.0,56,2,9639.0,118,4,108186.0,4
38,1,9937.0,56,2,9542.0,118,4,108233.0,4
38,1,9768.0,56,2,9563.0,118,4,108434.0,4
38,1,9857.0,56,2,9579.0,117,4,107952.0,4
38,1,9819.0,56,2,9657.0,117,4,108560.0,4
38,1,9765.0,56,2,9623.0,118,4,108944.0,4
38,1,9717.0,56,2,9619.0,118,4,108571.0,4
39,1,9663.0,57,2,9462.0,117,4,105680.0,4
38,1,9787.0,56,2,9964.0,118,4,108106.0,4
39,1,10131.0,56,2,9826.0,117,4,109034.0,4
38,1,10370.0,56,2,9733.0,118,4,107703.0,4
38,1,10922.0,56,2,9720.0,118,4,108162.0,4
38,1,9679.0,56,2,9754.0,118,4,109036.0,4
38,1,9655.0,56,2,9637.0,118,4,109003.0,4
38,1,9851.0,56,2,9658.0,118,4,108891.0,4
39,1,9706.0,55,2,8740.0,118,4,109800.0,4
38,1,10926.0,53,2,6386.0,118,4,121822.0,4
37,1,10592.0,52,2,3552.0,123,5,183265.0,4
32,1,1902.0,64,2,6970.0,119,4,115689.0,4
33,1,4848.0,58,2,9428.0,124,5,164954.0,4
33,1,1382.0,61,2,10064.0,124,4,151537.0,4
33,1,790.0,57,2,15291.0,123,4,117008.0,4
31,1,616.0,66,2,12593.0,118,4,76293.0,4
32,1,745.0,70,2,8697.0,117,4,92592.0,4
33,1,1001.0,52,2,8290.0,128,5,181945.0,4
32,1,1558.0,73,2,9906.0,115,4,89372.0,4
32,1,1671.0,71,2,11054.0,115,4,112118.0,4
32,1,1696.0,72,2,10825.0,115,4,111844.0,4
32,1,1841.0,66,2,11649.0,118,5,162094.0,4
32,1,1537.0,67,2,5889.0,116,4,90225.0,4
33,1,1736.0,65,2,10491.0,120,4,147261.0,4
33,1,5645.0,64,2,8336.0,119,4,108131.0,4
34,1,13750.0,64,2,5740.0,126,5,130923.0,4
34,1,13990.0,65,2,5911.0,126,5,133553.0,4
34,1,13984.0,64,2,5903.0,126,6,131594.0,4
34,1,14019.0,64,2,5931.0,126,6,131586.0,4
34,1,13973.0,64,2,5855.0,126,6,131450.0,4
34,1,13995.0,64,2,5881.0,126,6,131466.0,4
34,1,14058.0,64,2,5528.0,126,6,131455.0,4
34,1,13785.0,64,2,5833.0,126,6,131127.0,4
34,1,14046.0,64,2,5835.0,126,6,131356.0,4
34,1,14405.0,64,2,5870.0,126,6,131089.0,4
34,1,13962.0,64,2,5828.0,126,6,131350.0,4
34,1,13784.0,64,2,5844.0,126,6,131689.0,4
34,1,13649.0,64,2,5529.0,126,6,131391.0,4
33,1,3442.0,63,2,5793.0,125,5,177519.0,4
33,1,1931.0,63,2,8137.0,116,4,75877.0,4
32,1,2518.0,62,2,10500.0,115,4,107602.0,4
34,1,1656.0,55,2,6427.0,124,5,172912.0,4
34,1,3467.0,59,2,4797.0,118,4,150980.0,4
34,1,8481.0,71,2,8684.0,111,4,93714.0,4
31,1,9143.0,72,2,11592.0,110,5,157572.0,4
32,1,9276.0,68,2,12812.0,111,5,151348.0,4
33,1,8873.0,74,2,7565.0,110,4,115299.0,4
34,1,8967.0,68,2,5135.0,114,4,150673.0,4
32,1,8282.0,66,2,4063.0,110,4,137726.0,4
33,1,8152.0,68,2,3765.0,110,4,88763.0,4
32,1,8335.0,68,2,2728.0,112,4,106587.0,4
33,1,7943.0,67,2,5038.0,111,4,110864.0,4
34,1,8478.0,68,2,4928.0,105,4,61480.0,4
34,1,9165.0,68,2,4966.0,106,4,59187.0,4
36,1,23158.0,69,2,6226.0,105,4,56311.0,4
34,1,8575.0,68,2,4798.0,106,4,58248.0,4
34,1,8655.0,68,2,4862.0,106,4,58070.0,4
34,1,8669.0,68,2,4828.0,106,4,57870.0,4
34,1,8803.0,68,2,4834.0,106,4,57701.0,4
34,1,8854.0,68,2,4862.0,106,4,57739.0,4
34,1,9046.0,68,2,4815.0,106,4,57975.0,4
34,1,9292.0,68,2,4857.0,106,4,57929.0,4
34,1,9404.0,68,2,4855.0,106,4,57981.0,4
34,1,9432.0,68,2,4816.0,106,4,58001.0,4
34,1,9404.0,68,2,4551.0,107,4,59996.0,4
35,1,9160.0,67,2,4161.0,111,4,85233.0,4
36,1,9354.0,61,2,7424.0,116,4,125007.0,4
35,1,9340.0,62,2,5767.0,116,4,131881.0,4
34,1,7236.0,64,2,10460.0,114,4,125691.0,4
35,1,7055.0,60,2,4790.0,115,5,152053.0,4
36,1,7142.0,61,2,8888.0,116,4,134953.0,4
35,1,6241.0,60,2,6468.0,122,4,71735.0,4
33,1,3586.0,61,2,6124.0,119,4,82071.0,4
33,1,3737.0,61,2,5451.0,115,4,63086.0,4
33,1,3802.0,60,2,8197.0,122,4,73478.0,4
34,1,4228.0,66,2,8741.0,113,4,61853.0,4
32,1,3577.0,60,2,9869.0,118,4,100682.0,4
32,1,3693.0,56,2,5283.0,117,4,91464.0,4
33,1,6693.0,61,2,5784.0,114,4,81908.0,4
32,1,4368.0,66,2,9192.0,113,4,110937.0,4
32,1,5272.0,61,2,12771.0,117,4,130727.0,4
33,1,5293.0,61,2,14092.0,117,4,123926.0,4
33,1,5342.0,60,2,14145.0,117,4,123412.0,4
33,1,4935.0,61,2,14069.0,117,4,123448.0,4
33,1,5085.0,61,2,14144.0,117,4,122364.0,4
33,1,5511.0,61,2,14113.0,117,4,121093.0,4
32,1,5542.0,60,2,13803.0,116,4,120384.0,4
33,1,5653.0,61,2,14321.0,117,4,120806.0,4
33,1,5693.0,61,2,14156.0,117,4,119948.0,4
33,1,5915.0,61,2,14061.0,117,4,119918.0,4
33,1,6014.0,61,2,14159.0,117,4,120046.0,4
33,1,6058.0,61,2,14143.0,117,4,120021.0,4
33,1,6308.0,60,2,14107.0,117,4,119938.0,4
34,1,15350.0,63,2,13714.0,118,4,114976.0,4
34,1,6578.0,63,2,13865.0,118,4,117690.0,4
33,1,5421.0,61,2,14305.0,117,4,119268.0,4
33,1,5076.0,61,2,14251.0,117,4,120047.0,4
33,1,5408.0,62,2,16001.0,117,4,99273.0,4
33,1,5795.0,59,2,10096.0,114,4,88508.0,4
32,1,7663.0,62,2,3978.0,111,4,60256.0,4
34,1,16640.0,62,2,4486.0,119,4,93492.0,4
34,1,8605.0,57,2,3497.0,117,4,80059.0,4
34,1,10686.0,54,2,7529.0,121,4,89410.0,4
38,1,14773.0,57,2,4919.0,120,4,123159.0,4
37,1,16391.0,58,2,6260.0,117,4,100969.0,4
34,1,15516.0,62,2,6115.0,109,4,68155.0,4
34,1,12482.0,75,2,12178.0,105,4,72460.0,4
35,1,4435.0,96,2,14498.0,102,4,115052.0,4
33,1,4310.0,71,2,8721.0,107,4,111384.0,4
33,1,5180.0,74,2,12781.0,107,4,78102.0,4
32,1,6251.0,65,2,7049.0,109,4,88668.0,4
33,1,4352.0,76,2,14409.0,108,4,87128.0,4
33,1,4460.0,74,2,10689.0,108,4,48415.0,4
33,1,4694.0,79,2,16295.0,110,4,117303.0,4
38,1,11490.0,57,2,10790.0,119,4,138361.0,4
36,1,7999.0,66,2,9019.0,112,4,104586.0,4
34,1,3828.0,78,2,15247.0,103,4,79303.0,4
32,1,4544.0,92,2,13067.0,98,4,59715.0,4
32,1,4965.0,82,2,15772.0,102,4,58420.0,4
34,1,4634.0,80,2,13350.0,109,4,93800.0,4
34,1,5089.0,72,2,12034.0,110,4,123181.0,4
33,1,4793.0,81,2,13595.0,106,4,78926.0,4
30,1,724.0,67,2,12588.0,112,4,67544.0,4
30,1,529.0,67,2,16096.0,114,4,114587.0,4
30,1,458.0,68,2,11676.0,116,4,97459.0,4
30,1,519.0,73,2,10169.0,112,4,59503.0,4
30,1,512.0,73,2,10237.0,112,4,59101.0,4
30,1,489.0,73,2,10150.0,112,4,58749.0,4
30,1,597.0,73,2,10221.0,112,4,58176.0,4
31,1,4896.0,74,2,11131.0,112,4,54118.0,4
30,1,475.0,73,2,10171.0,112,4,57746.0,4
30,1,463.0,73,2,10189.0,112,4,57768.0,4
30,1,470.0,73,2,10184.0,112,4,57409.0,4
30,1,458.0,73,2,10166.0,112,4,57407.0,4
30,1,471.0,73,2,10161.0,112,4,57193.0,4
30,1,458.0,73,2,10190.0,112,4,57010.0,4
30,1,497.0,69,2,8758.0,113,4,71070.0,4
30,1,691.0,64,2,7999.0,116,4,124998.0,4
31,1,413.0,64,2,5530.0,115,4,80441.0,4
30,1,85.0,62,2,4538.0,116,4,79954.0,4
29,1,136.0,58,2,3685.0,121,4,150400.0,4
31,1,3143.0,60,2,7048.0,114,4,103151.0,4
32,1,2591.0,66,2,9790.0,110,4,81513.0,4
32,1,2072.0,62,2,10899.0,115,4,74364.0,4
33,1,11427.0,63,2,4565.0,117,4,82259.0,4
32,1,2538.0,67,2,14605.0,111,4,70387.0,4
32,1,3468.0,69,2,20982.0,110,4,56205.0,4
34,1,5016.0,64,2,20410.0,113,4,81709.0,4
36,1,7890.0,61,2,12055.0,117,4,121986.0,4
37,1,8617.0,58,2,10767.0,120,4,144344.0,4
37,1,8601.0,57,2,10655.0,120,4,143899.0,4
37,1,8750.0,58,2,10938.0,120,4,141647.0,4
37,1,7102.0,61,2,10857.0,114,4,106179.0,4
38,1,9334.0,57,2,8349.0,118,4,111371.0,4
38,1,9172.0,57,2,8289.0,118,4,112370.0,4
38,1,9540.0,57,2,8536.0,118,4,112277.0,4
38,1,9350.0,57,2,8604.0,117,4,111432.0,4
38,1,9415.0,58,2,8802.0,117,4,109880.0,4
38,1,8538.0,58,2,8591.0,117,4,105475.0,4
38,1,9610.0,57,2,8402.0,118,4,109471.0,4
38,1,9307.0,57,2,8333.0,117,4,108150.0,4
38,1,9344.0,57,2,8276.0,118,4,110172.0,4
38,1,10310.0,55,2,7465.0,118,4,121514.0,4
38,1,9969.0,50,2,5048.0,122,4,153535.0,4
36,1,5169.0,52,2,4839.0,123,4,121505.0,4
31,1,1996.0,73,2,7373.0,113,4,58839.0,4
32,1,3292.0,63,2,8606.0,119,4,95942.0,4
32,1,745.0,58,2,9533.0,124,4,99545.0,4
32,1,732.0,57,2,14056.0,125,5,166651.0,4
31,1,668.0,72,2,12587.0,117,5,144942.0,4
32,1,977.0,63,2,8482.0,121,4,116611.0,4
33,1,1241.0,59,2,9655.0,125,4,125382.0,4
32,1,4993.0,68,2,11408.0,120,5,156713.0,4
32,1,1358.0,64,2,7699.0,121,4,151406.0,4
32,1,1554.0,66,2,10969.0,119,5,155982.0,4
32,1,1039.0,70,2,9708.0,118,5,149447.0,4
32,1,1377.0,71,2,8277.0,115,4,80782.0,4
33,1,1664.0,61,2,5452.0,126,6,136579.0,4
35,1,1570.0,73,2,10385.0,118,4,118420.0,4
33,1,1401.0,63,2,8358.0,116,4,72979.0,4
33,1,1457.0,60,2,7198.0,117,4,82430.0,4
33,1,1456.0,60,2,7034.0,117,4,82711.0,4
33,1,1450.0,60,2,7001.0,117,4,82668.0,4
33,1,1452.0,60,2,6954.0,117,4,82642.0,4
33,1,1459.0,60,2,7036.0,117,4,82131.0,4
33,1,1466.0,60,2,7232.0,117,4,81706.0,4
33,1,1446.0,61,2,8034.0,117,4,76607.0,4
33,1,1537.0,61,2,7921.0,117,4,78082.0,4
33,1,1600.0,60,2,6935.0,117,4,81693.0,4
33,1,1629.0,60,2,6926.0,117,4,81404.0,4
33,1,1693.0,60,2,6862.0,117,4,80921.0,4
33,1,1633.0,59,2,7881.0,120,4,121540.0,4
33,1,1225.0,58,2,5755.0,119,4,104009.0,4
33,1,1540.0,58,2,6756.0,120,4,133126.0,4
33,1,2353.0,59,2,5895.0,116,4,76636.0,4
35,1,5626.0,59,2,7854.0,115,4,148416.0,4
35,1,5679.0,60,2,5211.0,114,4,118569.0,4
35,1,5387.0,67,2,5072.0,110,4,81918.0,4
36,1,5205.0,70,2,5190.0,110,4,81074.0,4
36,1,5211.0,69,2,5178.0,110,4,85866.0,4
35,1,5126.0,66,2,6810.0,112,4,129429.0,4
35,1,4333.0,72,2,4331.0,110,4,98999.0,4
36,1,3962.0,77,2,8789.0,111,4,112394.0,4
35,1,4612.0,77,2,6620.0,112,5,161794.0,4
34,1,4176.0,76,2,6945.0,114,5,169963.0,4
34,1,3940.0,76,2,6945.0,114,5,169573.0,4
34,1,3881.0,76,2,6980.0,114,5,169464.0,4
34,1,3712.0,76,2,6911.0,114,5,169345.0,4
34,1,3602.0,76,2,6991.0,113,5,168620.0,4
34,1,3353.0,77,2,5660.0,112,5,161453.0,4
34,1,3391.0,76,2,6956.0,113,5,170000.0,4
34,1,3423.0,76,2,6948.0,114,5,170467.0,4
34,1,3543.0,76,2,6981.0,114,5,170808.0,4
34,1,3570.0,76,2,6938.0,114,5,171184.0,4
34,1,3607.0,76,2,6917.0,114,5,171494.0,4
34,1,3637.0,77,2,7279.0,114,5,170611.0,4
34,1,3572.0,76,2,6973.0,114,5,170365.0,4
34,1,3579.0,80,2,7405.0,114,5,162458.0,4
34,1,3525.0,79,2,6522.0,113,5,164555.0,4
34,1,3385.0,76,2,6976.0,114,5,171698.0,4
34,1,3243.0,76,2,7022.0,114,5,171577.0,4
35,1,3069.0,75,2,6947.0,115,5,164565.0,4
35,1,3829.0,72,2,6991.0,114,4,131246.0,4
36,1,6824.0,57,2,6704.0,120,4,112146.0,4
37,1,11137.0,58,2,8566.0,126,4,103891.0,4
38,1,13409.0,51,2,9562.0,131,5,178257.0,4
38,1,13343.0,55,2,8456.0,127,4,118004.0,4
36,1,13565.0,58,2,9084.0,127,5,152391.0,4
37,1,12535.0,65,2,11223.0,122,4,95346.0,4
37,1,14253.0,65,2,10419.0,119,4,67514.0,4
37,1,13099.0,65,2,11351.0,121,4,119937.0,4
36,1,11010.0,59,2,9893.0,124,4,128597.0,4
36,1,10539.0,60,2,9789.0,122,4,84073.0,4
35,1,10212.0,60,2,10496.0,122,4,115226.0,4
36,1,10734.0,58,2,9780.0,126,4,148424.0,4
36,1,9862.0,60,2,10812.0,125,4,126640.0,4
35,1,8538.0,57,2,6386.0,124,4,110086.0,4
35,1,10045.0,66,2,6530.0,117,4,77410.0,4
31,1,3364.0,67,2,19746.0,117,4,92925.0,4
33,1,3539.0,60,2,17182.0,119,4,91253.0,4
32,1,3518.0,60,2,7496.0,123,4,149214.0,4
32,1,3829.0,56,2,7667.0,117,4,90737.0,4
32,1,4079.0,58,2,5040.0,112,4,85966.0,4
34,1,3869.0,63,2,6176.0,120,4,76149.0,4
32,1,4220.0,69,2,6866.0,110,4,68223.0,4
32,1,4748.0,68,2,9096.0,111,4,69357.0,4
32,1,4440.0,71,2,12171.0,108,4,69675.0,4
32,1,4543.0,71,2,12045.0,108,4,69314.0,4
32,1,4608.0,71,2,12051.0,108,4,68741.0,4
32,1,4634.0,71,2,12042.0,108,4,67993.0,4
32,1,4759.0,71,2,12033.0,108,4,67049.0,4
32,1,4788.0,71,2,12048.0,108,4,66448.0,4
32,1,4910.0,71,2,12052.0,108,4,66300.0,4
32,1,5018.0,71,2,12091.0,108,4,66416.0,4
32,1,4966.0,71,2,12067.0,108,4,66549.0,4
32,1,4893.0,71,2,12087.0,108,4,66582.0,4
32,1,5154.0,71,2,12136.0,108,4,66154.0,4
32,1,4692.0,71,2,12158.0,108,4,66623.0,4
32,1,4610.0,71,2,12320.0,108,4,66637.0,4
32,1,4509.0,76,2,13500.0,108,4,51015.0,4
34,1,4284.0,76,2,11598.0,108,4,53333.0,4
32,1,4455.0,74,2,12313.0,109,4,57449.0,4
32,1,4256.0,61,2,15894.0,117,4,104245.0,4
33,1,5442.0,62,2,15011.0,115,4,84169.0,4
33,1,5734.0,60,2,10288.0,112,4,72363.0,4
33,1,6769.0,59,2,5943.0,116,4,73343.0,4
29,1,4047.0,67,2,7995.0,106,4,74192.0,4
30,1,1428.0,64,2,9031.0,109,4,61486.0,4
31,1,1282.0,64,2,15066.0,116,4,79422.0,4
32,1,1738.0,59,2,4465.0,120,4,113022.0,4
31,1,1989.0,60,2,7773.0,118,4,110859.0,4
32,1,2538.0,68,2,15581.0,111,4,71952.0,4
32,1,4199.0,65,2,16684.0,110,4,76724.0,4
32,1,3684.0,72,2,21699.0,105,4,46186.0,4
32,1,3795.0,72,2,21403.0,106,4,46053.0,4
32,1,3599.0,72,2,21429.0,106,4,46311.0,4
32,1,3852.0,72,2,21440.0,106,4,46160.0,4
32,1,3847.0,72,2,21436.0,106,4,45693.0,4
32,1,3801.0,72,2,21472.0,106,4,45397.0,4
32,1,3642.0,72,2,21216.0,106,4,45209.0,4
32,1,3841.0,72,2,21338.0,106,4,45065.0,4
32,1,3698.0,72,2,21350.0,106,4,45002.0,4
32,1,4363.0,72,2,21598.0,106,4,43068.0,4
32,1,3827.0,72,2,21410.0,106,4,45090.0,4
32,1,4652.0,74,2,18927.0,109,4,52280.0,4
35,1,7299.0,64,2,11611.0,115,4,81738.0,4
38,1,9239.0,57,2,9345.0,118,4,120084.0,4
39,1,10948.0,53,2,6211.0,119,4,122273.0,4
38,1,12187.0,55,2,4205.0,118,4,104550.0,4
35,1,6145.0,64,2,10047.0,112,4,101978.0,4
34,1,3164.0,69,2,12155.0,112,4,96010.0,4
33,1,1397.0,68,2,13701.0,114,4,124171.0,4
33,1,1241.0,67,2,16232.0,113,4,128734.0,4
33,1,1061.0,67,2,16069.0,114,4,129902.0,4
33,1,984.0,67,2,16170.0,113,4,129595.0,4
33,1,1019.0,67,2,15999.0,114,4,129752.0,4
33,1,1127.0,67,2,16135.0,114,4,130005.0,4
33,1,1175.0,67,2,16005.0,113,4,130199.0,4
33,1,1294.0,67,2,16144.0,113,4,130202.0,4
33,1,1313.0,67,2,16156.0,114,4,130280.0,4
33,1,1380.0,67,2,16281.0,114,4,130480.0,4
33,1,1470.0,67,2,16065.0,114,4,130915.0,4
33,1,1505.0,67,2,16124.0,114,4,130685.0,4
33,1,1522.0,67,2,15917.0,114,4,131846.0,4
33,1,1625.0,68,2,16019.0,115,4,145162.0,4
32,1,1587.0,77,2,14375.0,109,4,94387.0,4
32,1,1730.0,72,2,11016.0,111,4,99589.0,4
31,1,2530.0,55,2,7088.0,131,5,185006.0,4
32,1,1484.0,57,2,5898.0,126,4,125888.0,4
33,1,1269.0,64,2,11251.0,121,4,85759.0,4
32,1,1568.0,63,2,11278.0,116,4,68205.0,4
33,1,1585.0,58,2,10355.0,121,4,126866.0,4
33,1,686.0,57,2,6245.0,119,4,93172.0,4
34,1,675.0,64,2,10690.0,118,4,83495.0,4
34,1,370.0,61,2,13432.0,125,5,163007.0,4
34,1,635.0,68,2,12132.0,116,4,73309.0,4
34,1,1167.0,60,2,12479.0,124,5,178318.0,4
34,1,1197.0,58,2,11937.0,125,5,182689.0,4
34,1,1713.0,62,2,8440.0,116,4,84171.0,4
34,1,2200.0,63,2,11295.0,118,4,137048.0,4
